"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","ObservationDate"
68,NA,11.52,9.34,11.52,"99.5",""
69,NA,11.51,9.34,11.51,"99.5",""
70,NA,11.52,9.34,11.52,"99.5",""
71,NA,11.53,9.34,11.53,"99.6",""
72,NA,11.52,9.34,11.52,"99.5",""
73,NA,11.52,9.32,11.52,"99.5",""
74,NA,11.52,9.34,11.52,"99.5",""
75,NA,11.5,9.32,11.5,"99.3",""
76,NA,11.51,9.32,11.51,"99.4",""
77,NA,11.51,9.32,11.51,"99.4",""
78,NA,11.51,9.32,11.51,"99.4",""
79,NA,11.51,9.32,11.51,"99.4",""
80,NA,11.51,9.32,11.51,"99.4",""
81,NA,11.51,9.32,11.51,"99.4",""
82,NA,11.52,9.32,11.52,"99.5",""
83,NA,11.51,9.32,11.51,"99.4",""
84,NA,11.51,9.32,11.51,"99.4",""
85,NA,11.51,9.32,11.51,"99.4",""
86,NA,11.52,9.32,11.52,"99.5",""
87,NA,11.52,9.32,11.52,"99.5",""
88,NA,11.5,9.32,11.5,"99.3",""
89,NA,11.51,9.34,11.51,"99.5",""
90,NA,11.51,9.34,11.51,"99.5",""
91,NA,11.5,9.36,11.5,"99.4",""
92,NA,11.51,9.36,11.51,"99.5",""
93,NA,11.51,9.36,11.51,"99.5",""
94,NA,11.51,9.36,11.51,"99.5",""
95,NA,11.5,9.38,11.5,"99.5",""
96,NA,11.5,9.38,11.5,"99.5",""
97,NA,11.51,9.38,11.51,"99.6",""
98,NA,11.51,9.4,11.51,"99.6",""
99,NA,11.49,9.4,11.49,"99.4",""
100,NA,11.5,9.4,11.5,"99.5",""
101,NA,11.49,9.4,11.49,"99.4",""
102,NA,11.48,9.4,11.48,"99.3",""
103,NA,11.49,9.4,11.49,"99.4",""
104,NA,11.5,9.4,11.5,"99.5",""
105,NA,11.49,9.4,11.49,"99.4",""
106,NA,11.49,9.38,11.49,"99.4",""
107,NA,11.49,9.38,11.49,"99.4",""
108,NA,11.48,9.38,11.48,"99.3",""
109,NA,11.5,9.38,11.5,"99.5",""
110,NA,11.5,9.36,11.5,"99.4",""
111,NA,11.49,9.36,11.49,"99.3",""
112,NA,11.5,9.36,11.5,"99.4",""
113,NA,11.5,9.36,11.5,"99.4",""
114,NA,11.49,9.36,11.49,"99.3",""
115,NA,11.5,9.34,11.5,"99.4",""
116,NA,11.5,9.34,11.5,"99.4",""
117,NA,11.51,9.34,11.51,"99.5",""
118,NA,11.5,9.34,11.5,"99.4",""
119,NA,11.51,9.34,11.51,"99.5",""
120,NA,11.5,9.34,11.5,"99.4",""
121,NA,11.5,9.34,11.5,"99.4",""
122,NA,11.51,9.34,11.51,"99.5",""
123,NA,11.5,9.34,11.5,"99.4",""
124,NA,11.5,9.34,11.5,"99.4",""
125,NA,11.5,9.34,11.5,"99.4",""
126,NA,11.5,9.34,11.5,"99.4",""
127,NA,11.51,9.36,11.51,"99.5",""
128,NA,11.51,9.38,11.51,"99.6",""
129,NA,11.51,9.4,11.51,"99.6",""
130,NA,11.51,9.42,11.51,"99.6",""
131,NA,11.51,9.42,11.51,"99.6",""
132,NA,11.51,9.44,11.51,"99.7",""
133,NA,11.5,9.44,11.5,"99.6",""
134,NA,11.5,9.44,11.5,"99.6",""
135,NA,11.49,9.44,11.49,"99.5",""
136,NA,11.5,9.44,11.5,"99.6",""
137,NA,11.51,9.44,11.51,"99.7",""
138,NA,11.5,9.44,11.5,"99.6",""
139,NA,11.51,9.44,11.51,"99.7",""
140,NA,11.51,9.44,11.51,"99.7",""
141,NA,11.49,9.44,11.49,"99.5",""
142,NA,11.51,9.44,11.51,"99.7",""
143,NA,11.51,9.44,11.51,"99.7",""
144,NA,11.49,9.44,11.49,"99.5",""
145,NA,11.52,9.46,11.52,"99.8",""
146,NA,11.51,9.46,11.51,"99.7",""
147,NA,11.5,9.46,11.5,"99.7",""
148,NA,11.51,9.48,11.51,"99.8",""
149,NA,11.52,9.5,11.52,"99.9",""
150,NA,11.5,9.52,11.5,"99.8",""
151,NA,11.5,9.54,11.5,"99.8",""
152,NA,11.51,9.54,11.51,"99.9",""
153,NA,11.51,9.54,11.51,"99.9",""
154,NA,11.5,9.56,11.5,"99.9",""
155,NA,11.52,9.56,11.52,"100.1",""
156,NA,11.5,9.56,11.5,"99.9",""
157,NA,11.5,9.56,11.5,"99.9",""
158,NA,11.5,9.56,11.5,"99.9",""
159,NA,11.5,9.58,11.5,"99.9",""
160,NA,11.5,9.58,11.5,"99.9",""
161,NA,11.51,9.58,11.51,"100",""
162,NA,11.5,9.58,11.5,"99.9",""
163,NA,11.5,9.56,11.5,"99.9",""
164,NA,11.5,9.56,11.5,"99.9",""
165,NA,11.51,9.56,11.51,"100",""
166,NA,11.5,9.54,11.5,"99.8",""
167,NA,11.52,9.56,11.52,"100.1",""
168,NA,11.51,9.56,11.51,"100",""
169,NA,11.5,9.56,11.5,"99.9",""
170,NA,11.51,9.56,11.51,"100",""
171,NA,11.5,9.56,11.5,"99.9",""
172,NA,11.51,9.56,11.51,"100",""
173,NA,11.5,9.56,11.5,"99.9",""
174,NA,11.49,9.54,11.49,"99.8",""
175,NA,11.51,9.54,11.51,"99.9",""
176,NA,11.5,9.54,11.5,"99.8",""
177,NA,11.51,9.52,11.51,"99.9",""
178,NA,11.51,9.52,11.51,"99.9",""
179,NA,11.5,9.52,11.5,"99.8",""
180,NA,11.51,9.52,11.51,"99.9",""
181,NA,11.5,9.5,11.5,"99.8",""
182,NA,11.51,9.5,11.51,"99.8",""
183,NA,11.51,9.5,11.51,"99.8",""
184,NA,11.52,9.48,11.52,"99.9",""
185,NA,11.5,9.48,11.5,"99.7",""
186,NA,11.5,9.48,11.5,"99.7",""
187,NA,11.5,9.48,11.5,"99.7",""
188,NA,11.5,9.46,11.5,"99.7",""
189,NA,11.5,9.46,11.5,"99.7",""
190,NA,11.5,9.46,11.5,"99.7",""
191,NA,11.5,9.46,11.5,"99.7",""
192,NA,11.5,9.46,11.5,"99.7",""
193,NA,11.51,9.46,11.51,"99.7",""
194,NA,11.5,9.44,11.5,"99.6",""
195,NA,11.5,9.44,11.5,"99.6",""
196,NA,11.5,9.44,11.5,"99.6",""
197,NA,11.51,9.42,11.51,"99.6",""
198,NA,11.5,9.42,11.5,"99.6",""
199,NA,11.51,9.42,11.51,"99.6",""
200,NA,11.51,9.4,11.51,"99.6",""
201,NA,11.51,9.4,11.51,"99.6",""
202,NA,11.51,9.4,11.51,"99.6",""
203,NA,11.51,9.4,11.51,"99.6",""
204,NA,11.51,9.42,11.51,"99.6",""
205,NA,11.5,9.42,11.5,"99.6",""
206,NA,11.51,9.42,11.51,"99.6",""
207,NA,11.51,9.42,11.51,"99.6",""
208,NA,11.5,9.42,11.5,"99.6",""
209,NA,11.51,9.4,11.51,"99.6",""
210,NA,11.51,9.42,11.51,"99.6",""
211,NA,11.5,9.42,11.5,"99.6",""
212,NA,11.52,9.42,11.52,"99.7",""
213,NA,11.51,9.42,11.51,"99.6",""
214,NA,11.51,9.42,11.51,"99.6",""
215,NA,11.52,9.42,11.52,"99.7",""
216,NA,11.52,9.42,11.52,"99.7",""
217,NA,11.52,9.42,11.52,"99.7",""
218,NA,11.52,9.42,11.52,"99.7",""
219,NA,11.51,9.4,11.51,"99.6",""
220,NA,11.51,9.4,11.51,"99.6",""
221,NA,11.51,9.4,11.51,"99.6",""
222,NA,11.53,9.38,11.53,"99.7",""
223,NA,11.52,9.36,11.52,"99.6",""
224,NA,11.53,9.36,11.53,"99.7",""
225,NA,11.52,9.36,11.52,"99.6",""
226,NA,11.53,9.36,11.53,"99.7",""
227,NA,11.53,9.34,11.53,"99.6",""
228,NA,11.53,9.34,11.53,"99.6",""
229,NA,11.54,9.34,11.54,"99.7",""
230,NA,11.54,9.34,11.54,"99.7",""
231,NA,11.53,9.34,11.53,"99.6",""
232,NA,11.53,9.34,11.53,"99.6",""
233,NA,11.54,9.34,11.54,"99.7",""
234,NA,11.54,9.34,11.54,"99.7",""
235,NA,11.53,9.34,11.53,"99.6",""
236,NA,11.53,9.32,11.53,"99.6",""
237,NA,11.54,9.32,11.54,"99.7",""
238,NA,11.54,9.32,11.54,"99.7",""
239,NA,11.55,9.32,11.55,"99.8",""
240,NA,11.54,9.32,11.54,"99.7",""
241,NA,11.54,9.32,11.54,"99.7",""
242,NA,11.53,9.32,11.53,"99.6",""
243,NA,11.55,9.32,11.55,"99.8",""
244,NA,11.54,9.32,11.54,"99.7",""
245,NA,11.55,9.32,11.55,"99.8",""
246,NA,11.54,9.32,11.54,"99.7",""
247,NA,11.55,9.32,11.55,"99.8",""
248,NA,11.55,9.32,11.55,"99.8",""
249,NA,11.55,9.32,11.55,"99.8",""
250,NA,11.55,9.34,11.55,"99.8",""
251,NA,11.55,9.34,11.55,"99.8",""
252,NA,11.54,9.36,11.54,"99.8",""
253,NA,11.54,9.36,11.54,"99.8",""
254,NA,11.54,9.36,11.54,"99.8",""
255,NA,11.54,9.36,11.54,"99.8",""
256,NA,11.55,9.36,11.55,"99.9",""
257,NA,11.55,9.36,11.55,"99.9",""
258,NA,11.55,9.36,11.55,"99.9",""
259,NA,11.54,9.36,11.54,"99.8",""
260,NA,11.54,9.38,11.54,"99.8",""
261,NA,11.55,9.38,11.55,"99.9",""
262,NA,11.54,9.36,11.54,"99.8",""
263,NA,11.54,9.36,11.54,"99.8",""
264,NA,11.54,9.36,11.54,"99.8",""
265,NA,11.54,9.36,11.54,"99.8",""
266,NA,11.55,9.36,11.55,"99.9",""
267,NA,11.56,9.36,11.56,"99.9",""
268,NA,11.57,9.36,11.57,"100",""
269,NA,11.55,9.36,11.55,"99.9",""
270,NA,11.55,9.36,11.55,"99.9",""
271,NA,11.56,9.34,11.56,"99.9",""
272,NA,11.56,9.34,11.56,"99.9",""
273,NA,11.56,9.34,11.56,"99.9",""
274,NA,11.56,9.34,11.56,"99.9",""
275,NA,11.57,9.36,11.57,"100",""
276,NA,11.57,9.36,11.57,"100",""
277,NA,11.58,9.36,11.58,"100.1",""
278,NA,11.58,9.36,11.58,"100.1",""
279,NA,11.58,9.38,11.58,"100.2",""
280,NA,11.58,9.38,11.58,"100.2",""
281,NA,11.58,9.4,11.58,"100.2",""
282,NA,11.58,9.42,11.58,"100.3",""
283,NA,11.58,9.42,11.58,"100.3",""
284,NA,11.56,9.44,11.56,"100.1",""
285,NA,11.57,9.46,11.57,"100.3",""
286,NA,11.57,9.48,11.57,"100.3",""
287,NA,11.57,9.48,11.57,"100.3",""
288,NA,11.57,9.5,11.57,"100.4",""
289,NA,11.56,9.5,11.56,"100.3",""
290,NA,11.55,9.5,11.55,"100.2",""
291,NA,11.56,9.52,11.56,"100.3",""
292,NA,11.56,9.52,11.56,"100.3",""
293,NA,11.55,9.54,11.55,"100.3",""
294,NA,11.55,9.56,11.55,"100.3",""
295,NA,11.55,9.56,11.55,"100.3",""
296,NA,11.55,9.56,11.55,"100.3",""
297,NA,11.55,9.58,11.55,"100.4",""
298,NA,11.55,9.58,11.55,"100.4",""
299,NA,11.54,9.58,11.54,"100.3",""
300,NA,11.54,9.58,11.54,"100.3",""
301,NA,11.53,9.58,11.53,"100.2",""
302,NA,11.54,9.58,11.54,"100.3",""
303,NA,11.54,9.58,11.54,"100.3",""
304,NA,11.55,9.58,11.55,"100.4",""
305,NA,11.54,9.58,11.54,"100.3",""
306,NA,11.54,9.6,11.54,"100.3",""
307,NA,11.53,9.6,11.53,"100.3",""
308,NA,11.54,9.6,11.54,"100.3",""
309,NA,11.54,9.6,11.54,"100.3",""
310,NA,11.53,9.6,11.53,"100.3",""
311,NA,11.54,9.62,11.54,"100.4",""
312,NA,11.53,9.62,11.53,"100.3",""
313,NA,11.53,9.62,11.53,"100.3",""
314,NA,11.53,9.64,11.53,"100.3",""
315,NA,11.53,9.66,11.53,"100.4",""
316,NA,11.52,9.66,11.52,"100.3",""
317,NA,11.53,9.68,11.53,"100.4",""
318,NA,11.53,9.68,11.53,"100.4",""
319,NA,11.52,9.7,11.52,"100.4",""
320,NA,11.51,9.7,11.51,"100.3",""
321,NA,11.52,9.7,11.52,"100.4",""
322,NA,11.52,9.7,11.52,"100.4",""
323,NA,11.51,9.7,11.51,"100.3",""
324,NA,11.52,9.7,11.52,"100.4",""
325,NA,11.52,9.7,11.52,"100.4",""
326,NA,11.51,9.7,11.51,"100.3",""
327,NA,11.52,9.7,11.52,"100.4",""
328,NA,11.52,9.7,11.52,"100.4",""
329,NA,11.52,9.72,11.52,"100.4",""
330,NA,11.52,9.72,11.52,"100.4",""
331,NA,11.51,9.72,11.51,"100.4",""
332,NA,11.52,9.74,11.52,"100.5",""
333,NA,11.51,9.74,11.51,"100.4",""
334,NA,11.51,9.74,11.51,"100.4",""
335,NA,11.52,9.72,11.52,"100.4",""
336,NA,11.51,9.7,11.51,"100.3",""
337,NA,11.51,9.7,11.51,"100.3",""
338,NA,11.51,9.68,11.51,"100.3",""
339,NA,11.52,9.66,11.52,"100.3",""
340,NA,11.5,9.64,11.5,"100.1",""
341,NA,11.53,9.64,11.53,"100.3",""
342,NA,11.52,9.62,11.52,"100.2",""
343,NA,11.52,9.6,11.52,"100.2",""
344,NA,11.52,9.58,11.52,"100.1",""
345,NA,11.52,9.56,11.52,"100.1",""
346,NA,11.51,9.54,11.51,"99.9",""
347,NA,11.51,9.5,11.51,"99.8",""
348,NA,11.51,9.48,11.51,"99.8",""
349,NA,11.51,9.46,11.51,"99.7",""
350,NA,11.52,9.42,11.52,"99.7",""
351,NA,11.53,9.4,11.53,"99.8",""
352,NA,11.52,9.38,11.52,"99.6",""
353,NA,11.54,9.36,11.54,"99.8",""
354,NA,11.53,9.34,11.53,"99.6",""
355,NA,11.53,9.34,11.53,"99.6",""
356,NA,11.55,9.32,11.55,"99.8",""
357,NA,11.54,9.3,11.54,"99.6",""
358,NA,11.54,9.3,11.54,"99.6",""
359,NA,11.54,9.3,11.54,"99.6",""
360,NA,11.55,9.3,11.55,"99.7",""
361,NA,11.55,9.28,11.55,"99.7",""
362,NA,11.55,9.28,11.55,"99.7",""
363,NA,11.55,9.28,11.55,"99.7",""
364,NA,11.56,9.28,11.56,"99.7",""
365,NA,11.55,9.26,11.55,"99.6",""
366,NA,11.55,9.26,11.55,"99.6",""
367,NA,11.55,9.26,11.55,"99.6",""
368,NA,11.55,9.26,11.55,"99.6",""
369,NA,11.54,9.24,11.54,"99.5",""
370,NA,11.54,9.24,11.54,"99.5",""
371,NA,11.56,9.24,11.56,"99.7",""
372,NA,11.56,9.24,11.56,"99.7",""
373,NA,11.56,9.22,11.56,"99.6",""
374,NA,11.55,9.22,11.55,"99.5",""
375,NA,11.56,9.22,11.56,"99.6",""
376,NA,11.55,9.22,11.55,"99.5",""
377,NA,11.55,9.22,11.55,"99.5",""
378,NA,11.55,9.22,11.55,"99.5",""
379,NA,11.55,9.22,11.55,"99.5",""
380,NA,11.54,9.22,11.54,"99.4",""
381,NA,11.54,9.22,11.54,"99.4",""
382,NA,11.55,9.22,11.55,"99.5",""
383,NA,11.55,9.2,11.55,"99.5",""
384,NA,11.56,9.2,11.56,"99.6",""
385,NA,11.55,9.2,11.55,"99.5",""
386,NA,11.55,9.2,11.55,"99.5",""
387,NA,11.55,9.2,11.55,"99.5",""
388,NA,11.55,9.2,11.55,"99.5",""
389,NA,11.54,9.18,11.54,"99.3",""
390,NA,11.54,9.18,11.54,"99.3",""
391,NA,11.55,9.18,11.55,"99.4",""
392,NA,11.54,9.18,11.54,"99.3",""
393,NA,11.55,9.18,11.55,"99.4",""
394,NA,11.55,9.18,11.55,"99.4",""
395,NA,11.56,9.18,11.56,"99.5",""
396,NA,11.55,9.18,11.55,"99.4",""
397,NA,11.55,9.2,11.55,"99.5",""
398,NA,11.54,9.2,11.54,"99.4",""
399,NA,11.54,9.2,11.54,"99.4",""
400,NA,11.55,9.2,11.55,"99.5",""
401,NA,11.54,9.2,11.54,"99.4",""
402,NA,11.55,9.2,11.55,"99.5",""
403,NA,11.54,9.2,11.54,"99.4",""
404,NA,11.55,9.2,11.55,"99.5",""
405,NA,11.54,9.2,11.54,"99.4",""
406,NA,11.53,9.2,11.53,"99.3",""
407,NA,11.54,9.2,11.54,"99.4",""
408,NA,11.53,9.2,11.53,"99.3",""
409,NA,11.55,9.2,11.55,"99.5",""
410,NA,11.55,9.2,11.55,"99.5",""
411,NA,11.54,9.22,11.54,"99.4",""
412,NA,11.54,9.22,11.54,"99.4",""
413,NA,11.55,9.24,11.55,"99.6",""
414,NA,11.54,9.26,11.54,"99.5",""
415,NA,11.56,9.26,11.56,"99.7",""
416,NA,11.55,9.28,11.55,"99.7",""
417,NA,11.56,9.28,11.56,"99.7",""
418,NA,11.55,9.3,11.55,"99.7",""
419,NA,11.55,9.32,11.55,"99.8",""
420,NA,11.55,9.32,11.55,"99.8",""
421,NA,11.55,9.34,11.55,"99.8",""
422,NA,11.54,9.34,11.54,"99.7",""
423,NA,11.52,9.36,11.52,"99.6",""
424,NA,11.53,9.36,11.53,"99.7",""
425,NA,11.54,9.36,11.54,"99.8",""
426,NA,11.54,9.38,11.54,"99.8",""
427,NA,11.53,9.38,11.53,"99.7",""
428,NA,11.53,9.4,11.53,"99.8",""
429,NA,11.52,9.4,11.52,"99.7",""
430,NA,11.52,9.42,11.52,"99.7",""
431,NA,11.52,9.42,11.52,"99.7",""
432,NA,11.51,9.42,11.51,"99.6",""
433,NA,11.52,9.44,11.52,"99.8",""
434,NA,11.51,9.44,11.51,"99.7",""
435,NA,11.5,9.46,11.5,"99.7",""
436,NA,11.51,9.46,11.51,"99.7",""
437,NA,11.51,9.46,11.51,"99.7",""
438,NA,11.51,9.46,11.51,"99.7",""
439,NA,11.5,9.48,11.5,"99.7",""
440,NA,11.5,9.48,11.5,"99.7",""
441,NA,11.5,9.5,11.5,"99.8",""
442,NA,11.49,9.5,11.49,"99.7",""
443,NA,11.49,9.5,11.49,"99.7",""
444,NA,11.5,9.52,11.5,"99.8",""
445,NA,11.49,9.52,11.49,"99.7",""
446,NA,11.48,9.54,11.48,"99.7",""
447,NA,11.49,9.56,11.49,"99.8",""
448,NA,11.49,9.56,11.49,"99.8",""
449,NA,11.47,9.56,11.47,"99.6",""
450,NA,11.48,9.58,11.48,"99.8",""
451,NA,11.48,9.58,11.48,"99.8",""
452,NA,11.47,9.6,11.47,"99.7",""
453,NA,11.47,9.6,11.47,"99.7",""
454,NA,11.45,9.6,11.45,"99.6",""
455,NA,11.46,9.62,11.46,"99.7",""
456,NA,11.45,9.62,11.45,"99.6",""
457,NA,11.46,9.64,11.46,"99.7",""
458,NA,11.46,9.64,11.46,"99.7",""
459,NA,11.45,9.64,11.45,"99.6",""
460,NA,11.45,9.64,11.45,"99.6",""
461,NA,11.45,9.66,11.45,"99.7",""
462,NA,11.45,9.66,11.45,"99.7",""
463,NA,11.44,9.68,11.44,"99.7",""
464,NA,11.44,9.68,11.44,"99.7",""
465,NA,11.44,9.68,11.44,"99.7",""
466,NA,11.43,9.68,11.43,"99.6",""
467,NA,11.44,9.68,11.44,"99.7",""
468,NA,11.44,9.68,11.44,"99.7",""
469,NA,11.44,9.68,11.44,"99.7",""
470,NA,11.43,9.68,11.43,"99.6",""
471,NA,11.44,9.68,11.44,"99.7",""
472,NA,11.43,9.68,11.43,"99.6",""
473,NA,11.43,9.68,11.43,"99.6",""
474,NA,11.43,9.68,11.43,"99.6",""
475,NA,11.43,9.68,11.43,"99.6",""
476,NA,11.42,9.66,11.42,"99.4",""
477,NA,11.42,9.66,11.42,"99.4",""
478,NA,11.42,9.64,11.42,"99.4",""
479,NA,11.41,9.62,11.41,"99.3",""
480,NA,11.42,9.62,11.42,"99.3",""
481,NA,11.42,9.6,11.42,"99.3",""
482,NA,11.43,9.58,11.43,"99.3",""
483,NA,11.42,9.58,11.42,"99.2",""
484,NA,11.42,9.56,11.42,"99.2",""
485,NA,11.42,9.54,11.42,"99.2",""
486,NA,11.42,9.54,11.42,"99.2",""
487,NA,11.41,9.52,11.41,"99",""
488,NA,11.43,9.52,11.43,"99.2",""
489,NA,11.43,9.5,11.43,"99.1",""
490,NA,11.43,9.5,11.43,"99.1",""
491,NA,11.42,9.5,11.42,"99.1",""
492,NA,11.42,9.48,11.42,"99",""
493,NA,11.43,9.48,11.43,"99.1",""
494,NA,11.44,9.48,11.44,"99.2",""
495,NA,11.43,9.46,11.43,"99.1",""
496,NA,11.43,9.46,11.43,"99.1",""
497,NA,11.43,9.46,11.43,"99.1",""
498,NA,11.43,9.46,11.43,"99.1",""
499,NA,11.44,9.46,11.44,"99.1",""
500,NA,11.44,9.44,11.44,"99.1",""
501,NA,11.44,9.44,11.44,"99.1",""
502,NA,11.44,9.44,11.44,"99.1",""
503,NA,11.44,9.44,11.44,"99.1",""
504,NA,11.45,9.42,11.45,"99.1",""
505,NA,11.44,9.42,11.44,"99",""
506,NA,11.45,9.42,11.45,"99.1",""
507,NA,11.43,9.42,11.43,"99",""
508,NA,11.44,9.42,11.44,"99",""
509,NA,11.45,9.4,11.45,"99.1",""
510,NA,11.44,9.42,11.44,"99",""
511,NA,11.45,9.4,11.45,"99.1",""
512,NA,11.45,9.4,11.45,"99.1",""
513,NA,11.44,9.4,11.44,"99",""
514,NA,11.45,9.4,11.45,"99.1",""
515,NA,11.45,9.4,11.45,"99.1",""
516,NA,11.45,9.4,11.45,"99.1",""
517,NA,11.45,9.4,11.45,"99.1",""
518,NA,11.44,9.4,11.44,"99",""
519,NA,11.44,9.4,11.44,"99",""
520,NA,11.45,9.4,11.45,"99.1",""
521,NA,11.45,9.4,11.45,"99.1",""
522,NA,11.45,9.42,11.45,"99.1",""
523,NA,11.44,9.42,11.44,"99",""
524,NA,11.44,9.42,11.44,"99",""
525,NA,11.45,9.42,11.45,"99.1",""
526,NA,11.45,9.42,11.45,"99.1",""
527,NA,11.45,9.42,11.45,"99.1",""
528,NA,11.44,9.42,11.44,"99",""
529,NA,11.45,9.42,11.45,"99.1",""
530,NA,11.45,9.4,11.45,"99.1",""
531,NA,11.45,9.4,11.45,"99.1",""
532,NA,11.45,9.4,11.45,"99.1",""
533,NA,11.46,9.4,11.46,"99.2",""
534,NA,11.45,9.4,11.45,"99.1",""
535,NA,11.46,9.4,11.46,"99.2",""
536,NA,11.46,9.38,11.46,"99.1",""
537,NA,11.46,9.38,11.46,"99.1",""
538,NA,11.46,9.38,11.46,"99.1",""
539,NA,11.47,9.36,11.47,"99.2",""
540,NA,11.46,9.36,11.46,"99.1",""
541,NA,11.47,9.36,11.47,"99.2",""
542,NA,11.46,9.34,11.46,"99",""
543,NA,11.47,9.34,11.47,"99.1",""
544,NA,11.47,9.34,11.47,"99.1",""
545,NA,11.48,9.32,11.48,"99.2",""
546,NA,11.46,9.32,11.46,"99",""
547,NA,11.47,9.32,11.47,"99.1",""
548,NA,11.48,9.32,11.48,"99.2",""
549,NA,11.48,9.3,11.48,"99.1",""
550,NA,11.47,9.3,11.47,"99",""
551,NA,11.48,9.32,11.48,"99.2",""
552,NA,11.47,9.3,11.47,"99",""
553,NA,11.49,9.32,11.49,"99.2",""
554,NA,11.5,9.32,11.5,"99.3",""
555,NA,11.48,9.32,11.48,"99.2",""
556,NA,11.49,9.34,11.49,"99.3",""
557,NA,11.5,9.36,11.5,"99.4",""
558,NA,11.49,9.38,11.49,"99.4",""
559,NA,11.5,9.38,11.5,"99.5",""
560,NA,11.5,9.42,11.5,"99.6",""
561,NA,11.5,9.42,11.5,"99.6",""
562,NA,11.5,9.44,11.5,"99.6",""
563,NA,11.49,9.46,11.49,"99.6",""
564,NA,11.49,9.46,11.49,"99.6",""
565,NA,11.49,9.48,11.49,"99.6",""
566,NA,11.48,9.5,11.48,"99.6",""
567,NA,11.48,9.5,11.48,"99.6",""
568,NA,11.48,9.52,11.48,"99.6",""
569,NA,11.48,9.52,11.48,"99.6",""
570,NA,11.47,9.54,11.47,"99.6",""
571,NA,11.47,9.56,11.47,"99.6",""
572,NA,11.48,9.56,11.48,"99.7",""
573,NA,11.47,9.58,11.47,"99.7",""
574,NA,11.48,9.58,11.48,"99.8",""
575,NA,11.46,9.58,11.46,"99.6",""
576,NA,11.48,9.6,11.48,"99.8",""
577,NA,11.48,9.6,11.48,"99.8",""
578,NA,11.47,9.6,11.47,"99.7",""
579,NA,11.47,9.6,11.47,"99.7",""
580,NA,11.46,9.6,11.46,"99.6",""
581,NA,11.47,9.62,11.47,"99.8",""
582,NA,11.47,9.62,11.47,"99.8",""
583,NA,11.47,9.62,11.47,"99.8",""
584,NA,11.47,9.64,11.47,"99.8",""
585,NA,11.47,9.64,11.47,"99.8",""
586,NA,11.47,9.66,11.47,"99.9",""
587,NA,11.47,9.66,11.47,"99.9",""
588,NA,11.46,9.68,11.46,"99.8",""
589,NA,11.47,9.68,11.47,"99.9",""
590,NA,11.45,9.7,11.45,"99.8",""
591,NA,11.46,9.7,11.46,"99.9",""
592,NA,11.45,9.72,11.45,"99.8",""
593,NA,11.46,9.72,11.46,"99.9",""
594,NA,11.46,9.72,11.46,"99.9",""
595,NA,11.47,9.72,11.47,"100",""
596,NA,11.46,9.72,11.46,"99.9",""
597,NA,11.45,9.74,11.45,"99.9",""
598,NA,11.45,9.74,11.45,"99.9",""
599,NA,11.45,9.74,11.45,"99.9",""
600,NA,11.44,9.74,11.44,"99.8",""
601,NA,11.44,9.74,11.44,"99.8",""
602,NA,11.45,9.74,11.45,"99.9",""
603,NA,11.45,9.74,11.45,"99.9",""
604,NA,11.45,9.74,11.45,"99.9",""
605,NA,11.44,9.72,11.44,"99.8",""
606,NA,11.46,9.72,11.46,"99.9",""
607,NA,11.45,9.72,11.45,"99.8",""
608,NA,11.46,9.72,11.46,"99.9",""
609,NA,11.46,9.72,11.46,"99.9",""
610,NA,11.45,9.72,11.45,"99.8",""
611,NA,11.46,9.72,11.46,"99.9",""
612,NA,11.47,9.7,11.47,"100",""
613,NA,11.47,9.7,11.47,"100",""
614,NA,11.47,9.68,11.47,"99.9",""
615,NA,11.47,9.68,11.47,"99.9",""
616,NA,11.47,9.68,11.47,"99.9",""
617,NA,11.47,9.66,11.47,"99.9",""
618,NA,11.47,9.66,11.47,"99.9",""
619,NA,11.47,9.66,11.47,"99.9",""
620,NA,11.47,9.66,11.47,"99.9",""
621,NA,11.47,9.66,11.47,"99.9",""
622,NA,11.46,9.64,11.46,"99.7",""
623,NA,11.47,9.64,11.47,"99.8",""
624,NA,11.47,9.64,11.47,"99.8",""
625,NA,11.47,9.62,11.47,"99.8",""
626,NA,11.47,9.62,11.47,"99.8",""
627,NA,11.47,9.62,11.47,"99.8",""
628,NA,11.47,9.62,11.47,"99.8",""
629,NA,11.47,9.62,11.47,"99.8",""
630,NA,11.46,9.62,11.46,"99.7",""
631,NA,11.45,9.6,11.45,"99.6",""
632,NA,11.47,9.6,11.47,"99.7",""
633,NA,11.46,9.58,11.46,"99.6",""
634,NA,11.45,9.56,11.45,"99.5",""
635,NA,11.45,9.56,11.45,"99.5",""
636,NA,11.47,9.54,11.47,"99.6",""
637,NA,11.47,9.52,11.47,"99.5",""
638,NA,11.47,9.52,11.47,"99.5",""
639,NA,11.47,9.5,11.47,"99.5",""
640,NA,11.47,9.5,11.47,"99.5",""
641,NA,11.47,9.48,11.47,"99.4",""
642,NA,11.47,9.48,11.47,"99.4",""
643,NA,11.48,9.48,11.48,"99.5",""
644,NA,11.48,9.48,11.48,"99.5",""
645,NA,11.48,9.46,11.48,"99.5",""
646,NA,11.47,9.46,11.47,"99.4",""
