"Plot Title: 20449374"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
1170,03/19/19 10:11:30 AM,33041.7,28273.8,8.81,,,,
1171,03/19/19 10:21:30 AM,33041.7,28296.2,8.82,,,,
1172,03/19/19 10:31:30 AM,33041.7,28273.8,8.84,,,,
1173,03/19/19 10:41:30 AM,33041.7,28282.2,8.86,,,,
1174,03/19/19 10:51:30 AM,33041.7,28287.8,8.88,,,,
1175,03/19/19 11:01:30 AM,33041.7,28304.6,8.89,,,,
1176,03/19/19 11:11:30 AM,33041.7,28296.2,8.91,,,,
1177,03/19/19 11:21:30 AM,33041.7,28355.1,8.94,,,,
1178,03/19/19 11:31:30 AM,33041.7,28349.5,8.95,,,,
1179,03/19/19 11:41:30 AM,33041.7,28332.6,8.97,,,,
1180,03/19/19 11:51:30 AM,33041.7,28346.7,8.98,,,,
1181,03/19/19 12:01:30 PM,33041.7,28310.2,9.01,,,,
1182,03/19/19 12:11:30 PM,33041.7,28324.2,9.01,,,,
1183,03/19/19 12:21:30 PM,33041.7,28346.7,9.02,,,,
1184,03/19/19 12:31:30 PM,33041.7,28369.2,9.04,,,,
1185,03/19/19 12:41:30 PM,33041.7,28338.2,9.05,,,,
1186,03/19/19 12:51:30 PM,33041.7,28324.2,9.06,,,,
1187,03/19/19 01:01:30 PM,33041.7,28329.8,9.06,,,,
1188,03/19/19 01:11:30 PM,33041.7,28315.8,9.09,,,,
1189,03/19/19 01:21:30 PM,33041.7,28324.2,9.10,,,,
1190,03/19/19 01:31:30 PM,33041.7,28315.8,9.12,,,,
1191,03/19/19 01:41:30 PM,33041.7,28324.2,9.13,,,,
1192,03/19/19 01:51:30 PM,33041.7,28321.4,9.14,,,,
1193,03/19/19 02:01:30 PM,33041.7,28346.7,9.15,,,,
1194,03/19/19 02:11:30 PM,33041.7,28346.7,9.17,,,,
1195,03/19/19 02:21:30 PM,33041.7,28369.2,9.18,,,,
1196,03/19/19 02:31:30 PM,33041.7,28360.7,9.17,,,,
1197,03/19/19 02:41:30 PM,33041.7,28366.3,9.18,,,,
1198,03/19/19 02:51:30 PM,33041.7,28366.3,9.19,,,,
1199,03/19/19 03:01:30 PM,33041.7,28352.3,9.19,,,,
1200,03/19/19 03:11:30 PM,33041.7,28357.9,9.18,,,,
1201,03/19/19 03:21:30 PM,33041.7,28380.4,9.18,,,,
1202,03/19/19 03:31:30 PM,33041.7,28391.7,9.19,,,,
1203,03/19/19 03:41:30 PM,33041.7,28397.3,9.18,,,,
1204,03/19/19 03:51:30 PM,33041.7,28380.4,9.18,,,,
1205,03/19/19 04:01:30 PM,33041.7,28405.8,9.18,,,,
1206,03/19/19 04:11:30 PM,33041.7,28411.4,9.19,,,,
1207,03/19/19 04:21:30 PM,33041.7,28411.4,9.18,,,,
1208,03/19/19 04:31:30 PM,33041.7,28380.4,9.18,,,,
1209,03/19/19 04:41:30 PM,33041.7,28388.9,9.18,,,,
1210,03/19/19 04:51:30 PM,33041.7,28397.3,9.17,,,,
1211,03/19/19 05:01:30 PM,33041.7,28397.3,9.15,,,,
1212,03/19/19 05:11:30 PM,33041.7,28405.8,9.14,,,,
1213,03/19/19 05:21:30 PM,33041.7,28397.3,9.14,,,,
1214,03/19/19 05:31:30 PM,33041.7,28397.3,9.13,,,,
1215,03/19/19 05:41:30 PM,33041.7,28419.9,9.13,,,,
1216,03/19/19 05:51:30 PM,33041.7,28388.9,9.12,,,,
1217,03/19/19 06:01:30 PM,33041.7,28405.8,9.12,,,,
1218,03/19/19 06:11:30 PM,33041.7,28411.4,9.12,,,,
1219,03/19/19 06:21:30 PM,33041.7,28450.9,9.12,,,,
1220,03/19/19 06:31:30 PM,33041.7,28428.3,9.13,,,,
1221,03/19/19 06:41:30 PM,33041.7,28411.4,9.12,,,,
1222,03/19/19 06:51:30 PM,33041.7,28428.3,9.12,,,,
1223,03/19/19 07:01:30 PM,33041.7,28411.4,9.12,,,,
1224,03/19/19 07:11:30 PM,33041.7,28414.2,9.11,,,,
1225,03/19/19 07:21:30 PM,33041.7,28397.3,9.10,,,,
1226,03/19/19 07:31:30 PM,33041.7,28397.3,9.09,,,,
1227,03/19/19 07:41:30 PM,33041.7,28380.4,9.07,,,,
1228,03/19/19 07:51:30 PM,33041.7,28383.2,9.06,,,,
1229,03/19/19 08:01:30 PM,33041.7,28391.7,9.05,,,,
1230,03/19/19 08:11:30 PM,33041.7,28414.2,9.05,,,,
1231,03/19/19 08:21:30 PM,33041.7,28374.8,9.04,,,,
1232,03/19/19 08:31:30 PM,33041.7,28397.3,9.05,,,,
1233,03/19/19 08:41:30 PM,33041.7,28391.7,9.05,,,,
1234,03/19/19 08:51:30 PM,33041.7,28386.0,9.05,,,,
1235,03/19/19 09:01:30 PM,33041.7,28419.9,9.05,,,,
1236,03/19/19 09:11:30 PM,33041.7,28369.2,9.06,,,,
1237,03/19/19 09:21:30 PM,33041.7,28369.2,9.06,,,,
1238,03/19/19 09:31:30 PM,33041.7,28374.8,9.07,,,,
1239,03/19/19 09:41:30 PM,33041.7,28360.7,9.07,,,,
1240,03/19/19 09:51:30 PM,33041.7,28374.8,9.07,,,,
1241,03/19/19 10:01:30 PM,33041.7,28338.2,9.07,,,,
1242,03/19/19 10:11:30 PM,33041.7,28360.7,9.07,,,,
1243,03/19/19 10:21:30 PM,33041.7,28341.0,9.07,,,,
1244,03/19/19 10:31:30 PM,33041.7,28315.8,9.06,,,,
1245,03/19/19 10:41:30 PM,33041.7,28324.2,9.06,,,,
1246,03/19/19 10:51:30 PM,33041.7,28315.8,9.05,,,,
1247,03/19/19 11:01:30 PM,33041.7,28315.8,9.05,,,,
1248,03/19/19 11:11:30 PM,33041.7,28299.0,9.05,,,,
1249,03/19/19 11:21:30 PM,33041.7,28324.2,9.05,,,,
1250,03/19/19 11:31:30 PM,33041.7,28307.4,9.05,,,,
1251,03/19/19 11:41:30 PM,33041.7,28301.8,9.05,,,,
1252,03/19/19 11:51:30 PM,33041.7,28299.0,9.05,,,,
1253,03/20/19 12:01:30 AM,33041.7,28265.4,9.05,,,,
1254,03/20/19 12:11:30 AM,33041.7,28265.4,9.04,,,,
1255,03/20/19 12:21:30 AM,33041.7,28287.8,9.04,,,,
1256,03/20/19 12:31:30 AM,33041.7,28257.0,9.04,,,,
1257,03/20/19 12:41:30 AM,33041.7,28243.0,9.03,,,,
1258,03/20/19 12:51:30 AM,33041.7,28265.4,9.03,,,,
1259,03/20/19 01:01:30 AM,33041.7,28248.6,9.02,,,,
1260,03/20/19 01:11:30 AM,33041.7,28248.6,9.02,,,,
1261,03/20/19 01:21:30 AM,33041.7,28265.4,9.01,,,,
1262,03/20/19 01:31:30 AM,33041.7,28257.0,9.01,,,,
1263,03/20/19 01:41:30 AM,33041.7,28257.0,8.99,,,,
1264,03/20/19 01:51:30 AM,33041.7,28248.6,8.98,,,,
1265,03/20/19 02:01:30 AM,33041.7,28257.0,8.96,,,,
1266,03/20/19 02:11:30 AM,33041.7,28257.0,8.95,,,,
1267,03/20/19 02:21:30 AM,33041.7,28251.4,8.94,,,,
1268,03/20/19 02:31:30 AM,33041.7,28234.7,8.93,,,,
1269,03/20/19 02:41:30 AM,33041.7,28243.0,8.91,,,,
1270,03/20/19 02:51:30 AM,33041.7,28212.4,8.90,,,,
1271,03/20/19 03:01:30 AM,33041.7,28243.0,8.89,,,,
1272,03/20/19 03:11:30 AM,33041.7,28257.0,8.87,,,,
1273,03/20/19 03:21:30 AM,33041.7,28243.0,8.86,,,,
1274,03/20/19 03:31:30 AM,33041.7,28251.4,8.84,,,,
1275,03/20/19 03:41:30 AM,33041.7,28237.5,8.83,,,,
1276,03/20/19 03:51:30 AM,33041.7,28251.4,8.82,,,,
1277,03/20/19 04:01:30 AM,33041.7,28223.5,8.81,,,,
1278,03/20/19 04:11:30 AM,33041.7,28220.7,8.81,,,,
1279,03/20/19 04:21:30 AM,33041.7,28254.2,8.80,,,,
1280,03/20/19 04:31:30 AM,33041.7,28237.5,8.79,,,,
1281,03/20/19 04:41:30 AM,33041.7,28215.1,8.79,,,,
1282,03/20/19 04:51:30 AM,33041.7,28206.8,8.79,,,,
1283,03/20/19 05:01:30 AM,33041.7,28229.1,8.78,,,,
1284,03/20/19 05:11:30 AM,33041.7,28223.5,8.76,,,,
1285,03/20/19 05:21:30 AM,33041.7,28215.1,8.76,,,,
1286,03/20/19 05:31:30 AM,33041.7,28223.5,8.75,,,,
1287,03/20/19 05:41:30 AM,33041.7,28206.8,8.74,,,,
1288,03/20/19 05:51:30 AM,33041.7,28215.1,8.74,,,,
1289,03/20/19 06:01:30 AM,33041.7,28187.3,8.73,,,,
1290,03/20/19 06:11:30 AM,33041.7,28206.8,8.73,,,,
1291,03/20/19 06:21:30 AM,33041.7,28223.5,8.72,,,,
1292,03/20/19 06:31:30 AM,33041.7,28201.2,8.72,,,,
1293,03/20/19 06:41:30 AM,33041.7,28201.2,8.72,,,,
1294,03/20/19 06:51:30 AM,33041.7,28201.2,8.71,,,,
1295,03/20/19 07:01:30 AM,33041.7,28209.6,8.71,,,,
1296,03/20/19 07:11:30 AM,33041.7,28215.1,8.71,,,,
1297,03/20/19 07:21:30 AM,33041.7,28215.1,8.70,,,,
1298,03/20/19 07:31:30 AM,33041.7,28215.1,8.68,,,,
1299,03/20/19 07:41:30 AM,33041.7,28201.2,8.71,,,,
1300,03/20/19 07:51:30 AM,33041.7,28187.3,8.68,,,,
1301,03/20/19 08:01:30 AM,33041.7,28215.1,8.70,,,,
1302,03/20/19 08:11:30 AM,33041.7,28223.5,8.70,,,,
1303,03/20/19 08:21:30 AM,33041.7,28215.1,8.72,,,,
1304,03/20/19 08:31:30 AM,33041.7,28206.8,8.72,,,,
1305,03/20/19 08:41:30 AM,33041.7,28254.2,8.74,,,,
1306,03/20/19 08:51:30 AM,33041.7,28268.2,8.74,,,,
1307,03/20/19 09:01:30 AM,33041.7,28251.4,8.75,,,,
1308,03/20/19 09:11:30 AM,33041.7,28268.2,8.76,,,,
1309,03/20/19 09:21:30 AM,33041.7,28251.4,8.78,,,,
1310,03/20/19 09:31:30 AM,33041.7,28251.4,8.78,,,,
1311,03/20/19 09:41:30 AM,33041.7,28265.4,8.79,,,,
1312,03/20/19 09:51:30 AM,33041.7,28265.4,8.80,,,,
1313,03/20/19 10:01:30 AM,33041.7,28273.8,8.81,,,,
1314,03/20/19 10:11:30 AM,33041.7,28296.2,8.82,,,,
1315,03/20/19 10:21:30 AM,33041.7,28279.4,8.84,,,,
1316,03/20/19 10:31:30 AM,33041.7,28293.4,8.87,,,,
1317,03/20/19 10:41:30 AM,33041.7,28273.8,8.91,,,,
1318,03/20/19 10:51:30 AM,33041.7,28271.0,8.95,,,,
1319,03/20/19 11:01:30 AM,33041.7,28301.8,8.98,,,,
1320,03/20/19 11:11:30 AM,33041.7,28279.4,9.02,,,,
1321,03/20/19 11:21:30 AM,33041.7,28332.6,9.05,,,,
1322,03/20/19 11:31:30 AM,33041.7,28338.2,9.07,,,,
1323,03/20/19 11:41:30 AM,33041.7,28332.6,9.11,,,,
1324,03/20/19 11:51:30 AM,33041.7,28352.3,9.13,,,,
1325,03/20/19 12:01:30 PM,33041.7,28374.8,9.15,,,,
1326,03/20/19 12:11:30 PM,33041.7,28360.7,9.18,,,,
1327,03/20/19 12:21:30 PM,33041.7,28397.3,9.19,,,,
1328,03/20/19 12:31:30 PM,33041.7,28366.3,9.21,,,,
1329,03/20/19 12:41:30 PM,33041.7,28402.9,9.23,,,,
1330,03/20/19 12:51:30 PM,33041.7,28402.9,9.25,,,,
1331,03/20/19 01:01:30 PM,33041.7,28425.5,9.26,,,,
1332,03/20/19 01:11:30 PM,33041.7,28394.5,9.28,,,,
1333,03/20/19 01:21:30 PM,33041.7,28417.0,9.29,,,,
1334,03/20/19 01:31:30 PM,33041.7,28417.0,9.30,,,,
1335,03/20/19 01:41:30 PM,33041.7,28394.5,9.30,,,,
1336,03/20/19 01:51:30 PM,33041.7,28402.9,9.33,,,,
1337,03/20/19 02:01:30 PM,33041.7,28417.0,9.35,,,,
1338,03/20/19 02:11:30 PM,33041.7,28408.6,9.36,,,,
1339,03/20/19 02:21:30 PM,33041.7,28417.0,9.37,,,,
1340,03/20/19 02:31:30 PM,33041.7,28414.2,9.38,,,,
1341,03/20/19 02:41:30 PM,33041.7,28425.5,9.38,,,,
1342,03/20/19 02:51:30 PM,33041.7,28422.7,9.40,,,,
1343,03/20/19 03:01:30 PM,33041.7,28425.5,9.40,,,,
1344,03/20/19 03:11:30 PM,33041.7,28408.6,9.38,,,,
1345,03/20/19 03:21:30 PM,33041.7,28439.6,9.40,,,,
1346,03/20/19 03:31:30 PM,33041.7,28436.8,9.40,,,,
1347,03/20/19 03:41:30 PM,33041.7,28448.1,9.40,,,,
1348,03/20/19 03:51:30 PM,33041.7,28448.1,9.41,,,,
1349,03/20/19 04:01:30 PM,33041.7,28422.7,9.40,,,,
1350,03/20/19 04:11:30 PM,33041.7,28448.1,9.38,,,,
1351,03/20/19 04:21:30 PM,33041.7,28431.2,9.38,,,,
1352,03/20/19 04:31:30 PM,33041.7,28431.2,9.37,,,,
1353,03/20/19 04:41:30 PM,33041.7,28439.6,9.38,,,,
1354,03/20/19 04:51:30 PM,33041.7,28436.8,9.38,,,,
1355,03/20/19 05:01:30 PM,33041.7,28422.7,9.37,,,,
1356,03/20/19 05:11:30 PM,33041.7,28431.2,9.37,,,,
1357,03/20/19 05:21:30 PM,33041.7,28436.8,9.35,,,,
1358,03/20/19 05:31:30 PM,33041.7,28445.3,9.33,,,,
1359,03/20/19 05:41:30 PM,33041.7,28431.2,9.32,,,,
1360,03/20/19 05:51:30 PM,33041.7,28425.5,9.30,,,,
1361,03/20/19 06:01:30 PM,33041.7,28439.6,9.28,,,,
1362,03/20/19 06:11:30 PM,33041.7,28434.0,9.27,,,,
1363,03/20/19 06:21:30 PM,33041.7,28439.6,9.25,,,,
1364,03/20/19 06:31:30 PM,33041.7,28419.9,9.23,,,,
1365,03/20/19 06:41:30 PM,33041.7,28425.5,9.21,,,,
1366,03/20/19 06:51:30 PM,33041.7,28402.9,9.20,,,,
1367,03/20/19 07:01:30 PM,33041.7,28405.8,9.18,,,,
1368,03/20/19 07:11:30 PM,33041.7,28394.5,9.15,,,,
1369,03/20/19 07:21:30 PM,33041.7,28388.9,9.13,,,,
1370,03/20/19 07:31:30 PM,33041.7,28380.4,9.11,,,,
1371,03/20/19 07:41:30 PM,33041.7,28383.2,9.10,,,,
1372,03/20/19 07:51:30 PM,33041.7,28374.8,9.07,,,,
1373,03/20/19 08:01:30 PM,33041.7,28374.8,9.05,,,,
1374,03/20/19 08:11:30 PM,33041.7,28355.1,9.04,,,,
1375,03/20/19 08:21:30 PM,33041.7,28346.7,9.02,,,,
1376,03/20/19 08:31:30 PM,33041.7,28321.4,9.01,,,,
1377,03/20/19 08:41:30 PM,33041.7,28329.8,8.98,,,,
1378,03/20/19 08:51:30 PM,33041.7,28315.8,8.96,,,,
1379,03/20/19 09:01:30 PM,33041.7,28301.8,8.96,,,,
1380,03/20/19 09:11:30 PM,33041.7,28338.2,8.94,,,,
1381,03/20/19 09:21:30 PM,33041.7,28315.8,8.94,,,,
1382,03/20/19 09:31:30 PM,33041.7,28310.2,8.93,,,,
1383,03/20/19 09:41:30 PM,33041.7,28301.8,8.91,,,,
1384,03/20/19 09:51:30 PM,33041.7,28310.2,8.93,,,,
1385,03/20/19 10:01:30 PM,33041.7,28287.8,8.94,,,,
1386,03/20/19 10:11:30 PM,33041.7,28293.4,8.95,,,,
1387,03/20/19 10:21:30 PM,33041.7,28301.8,8.96,,,,
1388,03/20/19 10:31:30 PM,33041.7,28315.8,8.98,,,,
1389,03/20/19 10:41:30 PM,33041.7,28338.2,9.02,,,,
1390,03/20/19 10:51:30 PM,33041.7,28315.8,9.05,,,,
1391,03/20/19 11:01:30 PM,33041.7,28352.3,9.09,,,,
1392,03/20/19 11:11:30 PM,33041.7,28352.3,9.12,,,,
1393,03/20/19 11:21:30 PM,33041.7,28374.8,9.14,,,,
1394,03/20/19 11:31:30 PM,33041.7,28357.9,9.18,,,,
1395,03/20/19 11:41:30 PM,33041.7,28352.3,9.20,,,,
1396,03/20/19 11:51:30 PM,33041.7,28388.9,9.22,,,,
1397,03/21/19 12:01:30 AM,33041.7,28394.5,9.25,,,,
1398,03/21/19 12:11:30 AM,33041.7,28434.0,9.26,,,,
1399,03/21/19 12:21:30 AM,33041.7,28425.5,9.27,,,,
1400,03/21/19 12:31:30 AM,33041.7,28434.0,9.28,,,,
1401,03/21/19 12:41:30 AM,33041.7,28417.0,9.29,,,,
1402,03/21/19 12:51:30 AM,33041.7,28417.0,9.30,,,,
1403,03/21/19 01:01:30 AM,33041.7,28397.3,9.29,,,,
1404,03/21/19 01:11:30 AM,33041.7,28394.5,9.29,,,,
1405,03/21/19 01:21:30 AM,33041.7,28394.5,9.28,,,,
1406,03/21/19 01:31:30 AM,33041.7,28366.3,9.26,,,,
1407,03/21/19 01:41:30 AM,33041.7,28372.0,9.23,,,,
1408,03/21/19 01:51:30 AM,33041.7,28357.9,9.22,,,,
1409,03/21/19 02:01:30 AM,33041.7,28321.4,9.21,,,,
1410,03/21/19 02:11:30 AM,33041.7,28357.9,9.19,,,,
1411,03/21/19 02:21:30 AM,33041.7,28329.8,9.15,,,,
1412,03/21/19 02:31:30 AM,33041.7,28304.6,9.14,,,,
1413,03/21/19 02:41:30 AM,33041.7,28321.4,9.12,,,,
1414,03/21/19 02:51:30 AM,33041.7,28299.0,9.10,,,,
1415,03/21/19 03:01:30 AM,33041.7,28307.4,9.06,,,,
1416,03/21/19 03:11:30 AM,33041.7,28293.4,9.06,,,,
1417,03/21/19 03:21:30 AM,33041.7,28299.0,9.04,,,,
1418,03/21/19 03:31:30 AM,33041.7,28285.0,9.03,,,,
1419,03/21/19 03:41:30 AM,33041.7,28293.4,9.02,,,,
1420,03/21/19 03:51:30 AM,33041.7,28276.6,9.01,,,,
1421,03/21/19 04:01:30 AM,33041.7,28299.0,9.01,,,,
1422,03/21/19 04:11:30 AM,33041.7,28293.4,8.98,,,,
1423,03/21/19 04:21:30 AM,33041.7,28279.4,8.97,,,,
1424,03/21/19 04:31:30 AM,33041.7,28279.4,8.96,,,,
1425,03/21/19 04:41:30 AM,33041.7,28265.4,8.94,,,,
1426,03/21/19 04:51:30 AM,33041.7,28257.0,8.93,,,,
1427,03/21/19 05:01:30 AM,33041.7,28265.4,8.91,,,,
1428,03/21/19 05:11:30 AM,33041.7,28257.0,8.90,,,,
1429,03/21/19 05:21:30 AM,33041.7,28226.3,8.89,,,,
1430,03/21/19 05:31:30 AM,33041.7,28243.0,8.88,,,,
1431,03/21/19 05:41:30 AM,33041.7,28243.0,8.86,,,,
1432,03/21/19 05:51:30 AM,33041.7,28243.0,8.86,,,,
1433,03/21/19 06:01:30 AM,33041.7,28243.0,8.84,,,,
1434,03/21/19 06:11:30 AM,33041.7,28220.7,8.83,,,,
1435,03/21/19 06:21:30 AM,33041.7,28223.5,8.82,,,,
1436,03/21/19 06:31:30 AM,33041.7,28220.7,8.81,,,,
1437,03/21/19 06:41:30 AM,33041.7,28215.1,8.81,,,,
1438,03/21/19 06:51:30 AM,33041.7,28206.8,8.79,,,,
1439,03/21/19 07:01:30 AM,33041.7,28212.4,8.79,,,,
1440,03/21/19 07:11:30 AM,33041.7,28206.8,8.79,,,,
1441,03/21/19 07:21:30 AM,33041.7,28229.1,8.78,,,,
1442,03/21/19 07:31:30 AM,33041.7,28206.8,8.76,,,,
1443,03/21/19 07:41:30 AM,33041.7,28237.5,8.76,,,,
1444,03/21/19 07:51:30 AM,33041.7,28220.7,8.75,,,,
1445,03/21/19 08:01:30 AM,33041.7,28206.8,8.76,,,,
1446,03/21/19 08:11:30 AM,33041.7,28231.9,8.76,,,,
1447,03/21/19 08:21:30 AM,33041.7,28237.5,8.76,,,,
1448,03/21/19 08:31:30 AM,33041.7,28229.1,8.78,,,,
1449,03/21/19 08:41:30 AM,33041.7,28234.7,8.79,,,,
1450,03/21/19 08:51:30 AM,33041.7,28259.8,8.80,,,,
1451,03/21/19 09:01:30 AM,33041.7,28268.2,8.81,,,,
1452,03/21/19 09:11:30 AM,33041.7,28273.8,8.82,,,,
1453,03/21/19 09:21:30 AM,33041.7,28271.0,8.83,,,,
1454,03/21/19 09:31:30 AM,33041.7,28273.8,8.84,,,,
1455,03/21/19 09:41:30 AM,33041.7,28304.6,8.84,,,,
1456,03/21/19 09:51:30 AM,33041.7,28287.8,8.86,,,,
1457,03/21/19 10:01:30 AM,33041.7,28310.2,8.87,,,,
1458,03/21/19 10:11:30 AM,33041.7,28307.4,8.89,,,,
1459,03/21/19 10:21:30 AM,33041.7,28332.6,8.89,,,,
1460,03/21/19 10:31:30 AM,33041.7,28293.4,8.90,,,,
1461,03/21/19 10:41:30 AM,33041.7,28324.2,8.91,,,,
1462,03/21/19 10:51:30 AM,33041.7,28315.8,8.93,,,,
1463,03/21/19 11:01:30 AM,33041.7,28315.8,8.94,,,,
1464,03/21/19 11:11:30 AM,33041.7,28346.7,8.96,,,,
1465,03/21/19 11:21:30 AM,33041.7,28338.2,8.98,,,,
1466,03/21/19 11:31:30 AM,33041.7,28352.3,9.02,,,,
1467,03/21/19 11:41:30 AM,33041.7,28352.3,9.04,,,,
1468,03/21/19 11:51:30 AM,33041.7,28346.7,9.07,,,,
1469,03/21/19 12:01:30 PM,33041.7,28380.4,9.10,,,,
1470,03/21/19 12:11:30 PM,33041.7,28388.9,9.11,,,,
1471,03/21/19 12:21:30 PM,33041.7,28397.3,9.12,,,,
1472,03/21/19 12:31:30 PM,33041.7,28419.9,9.14,,,,
1473,03/21/19 12:41:30 PM,33041.7,28405.8,9.15,,,,
1474,03/21/19 12:51:30 PM,33041.7,28419.9,9.17,,,,
1475,03/21/19 01:01:30 PM,33041.7,28380.4,9.19,,,,
1476,03/21/19 01:11:30 PM,33041.7,28405.8,9.19,,,,
1477,03/21/19 01:21:30 PM,33041.7,28394.5,9.19,,,,
1478,03/21/19 01:31:30 PM,33041.7,28397.3,9.20,,,,
1479,03/21/19 01:41:30 PM,33041.7,28439.6,9.20,,,,
1480,03/21/19 01:51:30 PM,33041.7,28405.8,9.21,,,,
1481,03/21/19 02:01:30 PM,33041.7,28425.5,9.21,,,,
1482,03/21/19 02:11:30 PM,33041.7,28417.0,9.22,,,,
1483,03/21/19 02:21:30 PM,33041.7,28417.0,9.23,,,,
1484,03/21/19 02:31:30 PM,33041.7,28417.0,9.23,,,,
1485,03/21/19 02:41:30 PM,33041.7,28394.5,9.25,,,,
1486,03/21/19 02:51:30 PM,33041.7,28411.4,9.25,,,,
1487,03/21/19 03:01:30 PM,33041.7,28417.0,9.23,,,,
1488,03/21/19 03:11:30 PM,33041.7,28417.0,9.23,,,,
1489,03/21/19 03:21:30 PM,33041.7,28411.4,9.23,,,,
1490,03/21/19 03:31:30 PM,33041.7,28425.5,9.23,,,,
1491,03/21/19 03:41:30 PM,33041.7,28411.4,9.22,,,,
1492,03/21/19 03:51:30 PM,33041.7,28380.4,9.21,,,,
1493,03/21/19 04:01:30 PM,33041.7,28397.3,9.21,,,,
1494,03/21/19 04:11:30 PM,33041.7,28366.3,9.21,,,,
1495,03/21/19 04:21:30 PM,33041.7,28366.3,9.20,,,,
1496,03/21/19 04:31:30 PM,33041.7,28341.0,9.20,,,,
1497,03/21/19 04:41:30 PM,33041.7,28349.5,9.20,,,,
1498,03/21/19 04:51:30 PM,33041.7,28352.3,9.20,,,,
1499,03/21/19 05:01:30 PM,33041.7,28321.4,9.19,,,,
1500,03/21/19 05:11:30 PM,33041.7,28321.4,9.18,,,,
1501,03/21/19 05:21:30 PM,33041.7,28313.0,9.15,,,,
1502,03/21/19 05:31:30 PM,33041.7,28335.4,9.13,,,,
1503,03/21/19 05:41:30 PM,33041.7,28338.2,9.11,,,,
1504,03/21/19 05:51:30 PM,33041.7,28299.0,9.09,,,,
1505,03/21/19 06:01:30 PM,33041.7,28299.0,9.07,,,,
1506,03/21/19 06:11:30 PM,33041.7,28324.2,9.05,,,,
1507,03/21/19 06:21:30 PM,33041.7,28315.8,9.05,,,,
1508,03/21/19 06:31:30 PM,33041.7,28285.0,9.04,,,,
1509,03/21/19 06:41:30 PM,33041.7,28285.0,9.04,,,,
1510,03/21/19 06:51:30 PM,33041.7,28287.8,9.03,,,,
1511,03/21/19 07:01:30 PM,33041.7,28276.6,9.02,,,,
1512,03/21/19 07:11:30 PM,33041.7,28276.6,8.99,,,,
1513,03/21/19 07:21:30 PM,33041.7,28279.4,8.98,,,,
1514,03/21/19 07:31:30 PM,33041.7,28271.0,8.95,,,,
1515,03/21/19 07:41:30 PM,33041.7,28265.4,8.94,,,,
1516,03/21/19 07:51:30 PM,33041.7,28226.3,8.93,,,,
1517,03/21/19 08:01:30 PM,33041.7,28243.0,8.90,,,,
1518,03/21/19 08:11:30 PM,33041.7,28234.7,8.88,,,,
1519,03/21/19 08:21:30 PM,33041.7,28243.0,8.87,,,,
1520,03/21/19 08:31:30 PM,33041.7,28215.1,8.86,,,,
1521,03/21/19 08:41:30 PM,33041.7,28237.5,8.84,,,,
1522,03/21/19 08:51:30 PM,33041.7,28229.1,8.83,,,,
1523,03/21/19 09:01:30 PM,33041.7,28223.5,8.82,,,,
1524,03/21/19 09:11:30 PM,33041.7,28220.7,8.80,,,,
1525,03/21/19 09:21:30 PM,33041.7,28229.1,8.79,,,,
1526,03/21/19 09:31:30 PM,33041.7,28201.2,8.79,,,,
1527,03/21/19 09:41:30 PM,33041.7,28184.5,8.76,,,,
1528,03/21/19 09:51:30 PM,33041.7,28192.9,8.76,,,,
1529,03/21/19 10:01:30 PM,33041.7,28192.9,8.74,,,,
1530,03/21/19 10:11:30 PM,33041.7,28184.5,8.74,,,,
1531,03/21/19 10:21:30 PM,33041.7,28170.6,8.73,,,,
1532,03/21/19 10:31:30 PM,33041.7,28206.8,8.72,,,,
1533,03/21/19 10:41:30 PM,33041.7,28192.9,8.71,,,,
1534,03/21/19 10:51:30 PM,33041.7,28178.9,8.72,,,,
1535,03/21/19 11:01:30 PM,33041.7,28140.1,8.73,,,,
1536,03/21/19 11:11:30 PM,33041.7,28140.1,8.75,,,,
1537,03/21/19 11:21:30 PM,33041.7,28140.1,8.78,,,,
1538,03/21/19 11:31:30 PM,33041.7,28126.2,8.78,,,,
1539,03/21/19 11:41:30 PM,33041.7,28112.3,8.78,,,,
1540,03/21/19 11:51:30 PM,33041.7,28090.2,8.78,,,,
1541,03/22/19 12:01:30 AM,33041.7,28095.7,8.78,,,,
1542,03/22/19 12:11:30 AM,33041.7,28059.8,8.76,,,,
1543,03/22/19 12:21:30 AM,33041.7,28046.0,8.75,,,,
1544,03/22/19 12:31:30 AM,33041.7,28090.2,8.74,,,,
1545,03/22/19 12:41:30 AM,33041.7,28059.8,8.73,,,,
1546,03/22/19 12:51:30 AM,33041.7,28076.4,8.72,,,,
1547,03/22/19 01:01:30 AM,33041.7,28059.8,8.71,,,,
1548,03/22/19 01:11:30 AM,33041.7,28059.8,8.68,,,,
1549,03/22/19 01:21:30 AM,33041.7,28068.1,8.67,,,,
1550,03/22/19 01:31:30 AM,33041.7,28081.9,8.66,,,,
1551,03/22/19 01:41:30 AM,33041.7,28081.9,8.66,,,,
1552,03/22/19 01:51:30 AM,33041.7,28068.1,8.65,,,,
